23,7,67,69,71,71,71,64,65,67,71,67,69,69,69,69,67,69,48,41,37
23,7,67,67,72,69,74,72,72,71,71,67,72,69,67,71,67,71,48,41,0
54,7,76,71,65,72,72,69,71,74,74,69,69,62,69,67,67,67,48,41,37
23,7,71,72,71,71,72,71,71,67,74,72,67,76,65,69,69,71,48,41,37
23,7,72,71,67,67,71,69,67,67,74,71,69,62,69,65,67,67,48,41,36
23,7,67,67,72,67,72,69,71,67,72,71,71,62,69,67,67,67,48,41,37
23,7,69,71,74,74,72,64,69,67,72,71,72,65,71,67,67,64,48,41,38
23,7,74,69,74,74,71,67,67,67,76,74,71,71,69,67,67,67,48,41,38
23,5,67,71,72,67,72,72,67,69,72,72,72,71,65,67,67,67,48,41,36
23,7,69,67,72,74,74,69,71,67,71,69,71,67,67,71,67,67,48,41,37
23,7,67,69,74,69,71,67,65,67,72,71,71,66,67,65,60,65,48,41,38
23,7,71,71,69,65,74,71,74,67,72,74,71,71,71,69,71,69,48,41,37
23,7,69,67,76,74,72,72,62,69,72,74,69,67,71,67,67,67,48,41,38
23,7,74,71,74,71,74,71,67,71,69,71,69,65,67,67,67,62,48,41,38
23,7,71,71,72,71,72,71,69,69,67,72,72,72,74,67,67,67,48,41,31
23,7,71,72,69,65,74,69,71,74,74,71,71,65,67,69,67,67,48,41,38
23,7,67,67,71,69,74,65,71,67,74,71,69,67,67,65,67,65,48,41,37
23,7,74,67,72,71,74,71,67,67,71,71,72,65,72,67,67,62,48,41,37
23,7,72,71,72,69,74,71,67,67,65,72,69,71,71,67,67,65,48,41,38
23,7,62,67,76,74,72,69,69,62,72,71,69,66,69,67,67,67,48,41,38
23,7,60,71,69,67,69,65,65,67,72,67,72,67,69,64,65,71,48,41,38
23,7,72,65,72,72,71,62,65,71,72,72,67,64,71,67,67,67,48,41,36
23,7,67,71,74,74,72,72,71,67,69,71,72,69,71,62,67,71,48,41,38
23,7,67,69,69,72,74,74,67,72,72,74,72,72,69,64,69,71,48,41,38
23,7,72,74,74,67,74,71,71,74,62,67,71,72,71,67,67,67,48,41,38
23,7,71,71,72,71,74,71,67,71,71,72,69,64,71,67,62,67,48,41,38
23,7,67,67,72,74,65,71,65,67,72,71,69,65,67,67,67,67,48,41,38
23,7,74,69,74,74,74,67,67,69,71,71,65,67,67,69,69,67,48,41,37
23,7,67,67,74,76,71,64,69,71,71,74,71,71,67,67,69,67,48,41,38
23,7,74,72,69,72,72,74,71,74,69,74,69,64,60,67,67,67,48,41,38
23,7,74,69,72,71,72,71,67,67,65,67,69,69,67,67,67,67,48,41,38
23,7,67,71,74,71,74,71,72,69,65,69,72,69,71,69,67,67,48,41,37
23,7,72,69,76,71,74,71,71,69,71,69,72,71,69,64,67,71,48,41,37
23,7,74,71,72,71,74,71,69,67,65,69,71,65,67,71,67,67,48,41,38
23,7,67,69,74,76,72,69,72,67,65,69,72,72,67,71,67,72,48,41,38
23,7,67,74,72,71,72,71,67,69,74,71,71,69,67,67,67,67,48,41,37
23,7,74,69,74,74,72,69,67,67,65,67,69,67,71,65,67,67,48,41,37
23,7,74,67,74,71,74,71,67,67,72,71,65,67,65,65,67,67,48,41,38
23,7,64,60,72,74,72,74,71,69,74,72,69,71,67,65,67,65,48,41,38
23,7,67,67,71,71,69,67,62,69,69,69,74,67,67,69,69,60,48,41,0
23,7,74,72,74,71,65,69,65,69,72,71,72,71,67,67,67,67,48,41,38
23,7,71,67,74,69,62,67,71,62,74,72,64,67,76,69,71,69,48,41,38
23,7,67,69,74,71,74,72,69,69,72,65,71,69,69,65,67,67,48,41,38
23,7,67,71,76,71,67,74,71,67,72,71,72,65,74,69,67,62,48,41,38
23,7,74,71,76,71,74,67,71,67,72,72,69,65,69,65,67,67,48,41,38
0,1,69,72,74,71,69,67,65,69,72,71,69,67,65,67,69,62,48,41,37
23,7,69,67,69,69,72,65,69,69,69,69,67,69,69,65,67,67,48,41,37
23,7,65,71,72,69,69,67,69,69,74,72,69,65,71,65,67,67,48,41,37
23,7,67,69,64,67,72,67,72,67,72,67,65,69,67,71,71,67,48,41,38
54,7,72,67,71,71,69,69,65,67,72,71,67,71,74,71,62,60,48,41,38
23,7,69,65,72,72,72,72,69,69,64,64,72,71,69,64,67,65,48,41,38
23,7,69,71,74,62,72,71,67,64,71,72,67,69,69,69,67,64,48,41,38
23,7,71,69,72,71,72,69,71,67,74,69,69,71,67,67,67,67,48,41,38
16,7,67,71,67,67,72,69,69,67,72,72,71,65,71,71,67,65,49,0,33
23,7,71,67,65,71,71,69,69,67,72,71,69,69,67,67,67,65,48,41,37
23,7,74,71,71,65,74,72,67,74,74,74,74,65,65,67,67,67,48,43,38
0,3,69,69,71,72,64,67,71,67,63,72,72,62,69,67,67,67,48,41,0
51,3,72,72,74,67,74,74,67,69,72,69,69,69,69,67,67,65,48,41,0
23,7,74,71,72,69,72,67,69,69,72,71,71,62,65,67,67,67,48,40,33
23,7,67,67,69,69,65,64,60,67,69,71,69,67,65,67,67,64,48,40,0
23,7,67,67,69,71,72,71,74,71,72,71,69,65,67,67,67,67,49,41,33
0,7,74,74,65,74,72,69,67,64,71,69,71,71,67,65,67,69,48,41,0
51,1,72,74,74,62,76,71,74,72,71,67,74,71,71,67,62,65,48,41,0
23,7,67,72,72,72,71,69,67,74,74,69,71,67,67,67,67,67,48,41,32
23,7,72,71,69,65,64,72,69,65,69,72,69,69,71,67,65,67,48,41,32
23,7,72,71,72,74,67,67,69,60,72,71,69,65,62,71,67,67,48,46,32
23,7,65,65,74,71,74,69,71,69,65,76,69,67,67,65,65,67,48,0,32
16,7,72,71,72,74,71,69,69,67,72,72,69,65,74,67,67,67,49,0,32
54,7,69,65,76,72,74,69,65,67,62,67,71,62,69,67,60,67,48,45,32
0,1,64,62,76,71,74,69,71,65,71,69,72,72,71,64,67,71,48,0,32
0,1,72,67,72,71,67,69,71,69,72,72,72,69,67,67,67,67,49,0,0
51,3,67,74,76,74,74,72,65,69,72,69,71,65,71,67,71,67,49,0,32
23,7,76,69,74,72,72,67,69,67,74,72,69,67,69,65,65,67,48,44,32
0,3,72,71,71,62,69,71,71,67,67,71,69,69,64,62,67,71,48,0,32
0,1,64,67,69,69,64,67,60,64,74,71,69,67,69,67,62,67,48,41,38
0,3,67,71,74,74,72,71,67,71,67,69,71,64,72,65,71,67,48,0,32
23,7,74,72,76,67,72,71,67,69,76,69,71,69,67,67,65,65,48,0,32
23,1,74,71,69,67,74,69,72,65,74,69,71,67,72,69,69,69,48,0,0
0,1,74,71,69,71,65,67,67,71,67,71,72,69,69,71,69,69,48,1,32
23,7,71,69,69,69,71,67,67,74,69,67,71,65,67,67,67,65,49,44,32
23,7,71,71,67,69,74,71,71,69,76,65,72,64,69,69,67,67,49,0,32
23,7,65,74,69,69,72,72,74,67,71,71,69,69,71,67,67,67,49,0,32
23,7,69,69,65,72,65,72,67,67,71,72,71,76,67,65,69,65,49,0,32
23,7,74,71,67,71,74,71,65,65,72,71,72,67,71,67,67,67,49,45,32
23,7,67,71,74,71,67,69,71,72,72,71,69,65,69,67,65,67,49,0,32
23,5,74,71,76,74,74,71,67,69,71,72,71,69,67,67,67,67,49,0,32
23,7,64,74,71,67,76,72,60,71,72,71,69,69,67,65,69,72,48,45,32
23,7,67,69,71,71,67,69,69,62,69,71,67,65,71,67,67,69,48,45,32
23,7,76,69,74,74,72,69,65,67,72,71,69,71,71,67,67,67,48,41,32
23,3,74,72,69,69,72,72,67,69,72,74,72,65,69,71,67,71,49,0,32
23,7,74,74,69,71,71,72,71,64,72,72,69,65,64,67,71,65,49,0,32
23,7,67,71,76,72,71,67,72,65,71,71,69,69,69,62,67,69,49,0,32
23,7,74,67,67,69,69,71,67,67,69,67,69,71,69,65,67,65,49,0,32
23,7,71,62,69,74,67,69,69,69,71,69,72,69,67,69,60,62,49,0,32
23,7,74,69,71,69,67,71,67,71,72,72,69,67,71,67,67,67,48,45,32
23,7,69,71,72,74,72,72,71,69,74,71,69,69,67,71,67,62,48,45,32
16,6,65,67,67,69,71,71,67,71,71,69,74,71,69,67,65,69,48,0,32
16,6,72,74,74,74,72,72,71,71,65,67,69,72,67,67,67,67,48,0,32
16,6,72,69,74,74,72,69,71,69,71,71,71,69,64,69,65,67,49,0,32
23,7,72,74,74,72,74,72,69,67,72,65,72,67,67,67,65,71,48,45,32
23,7,74,74,72,69,71,67,71,69,76,74,72,64,74,67,67,67,48,47,32
16,6,69,71,74,74,71,69,71,72,71,71,69,69,67,69,65,67,49,0,32
23,7,71,64,72,71,72,71,71,67,69,72,71,64,71,62,67,67,48,43,32
23,7,74,69,71,74,67,69,69,67,71,67,71,71,72,65,69,62,48,0,32
0,7,67,74,67,71,74,71,69,67,67,71,71,72,67,65,67,67,49,0,32
23,7,67,67,67,69,74,74,67,67,72,69,69,65,65,67,67,67,49,0,32
23,7,67,72,71,69,71,69,67,71,74,74,69,64,69,69,67,67,48,40,32
23,7,69,72,72,69,69,71,64,69,72,67,71,67,71,65,65,67,48,44,32
16,6,74,71,67,69,74,69,74,71,72,74,71,71,72,67,65,71,48,39,32
16,6,71,71,71,72,72,71,72,71,65,71,71,69,67,62,67,69,48,39,33
16,6,72,71,74,74,72,72,71,71,72,69,72,69,71,67,67,71,48,39,38
23,7,67,71,67,67,74,74,72,71,71,65,69,65,72,69,62,69,48,44,32
